PuzzleId,FEN,Moves,Rating,Themes
0NM2P,8/8/3k2p1/p2p1p2/1p1P1P2/2P1K1P1/1P6/8 w - - 0 38,e3d3 b4c3 d3c3 d6c6 c3b3 c6b5 b3a3 b5c4 a3a4 c4d4,2570,pawnEndgame
05ZV5,8/8/3k4/1P2pppp/2K5/5PP1/7P/8 b - - 0 36,h5h4 g3g4 e5e4 g4f5 e4f3 c4d3,2571,defensiveMove pawnEndgame
09L0s,7R/3k1p2/4pP2/3pP3/1ppP2P1/2P2K2/1r6/8 w - - 0 36,h8f8 b4c3 f8f7 d7c6 f7e7 c3c2,2571,advancedPawn rookEndgame
0CCFX,3r1r2/2p1q2k/6b1/3n4/Q5N1/2P2pP1/PP2P2P/R1B1KB1R w KQ - 0 25,g4f2 d5e3 c1e3 e7e3 a1d1 f3e2 d1d7 d8d7 a4d7 f8f7 d7f7 g6f7,2571,advancedPawn fork
DNFKb,1rn2k2/6b1/4p1Q1/p1N2p1p/1pP4P/1B1P1P2/Pq1K4/4B1R1 w - - 3 33,d2e3 f5f4 e3f4 b2e5,2571,mateIn2
4pduq,1r1qr2k/pppb1Qpp/3b1n2/4N3/1n1P1B2/2N5/PPP3PP/2KR1B1R w - - 1 15,f1c4 e8f8 f7f8 d8f8 e5f7 f8f7 c4f7 d6f4,2572,trappedPiece
08wbB,8/ppk4p/2pp2p1/3P2P1/PPP1K1P1/8/8/8 b - - 0 38,c6d5 e4d5 c7d7 a4a5 d7e7 a5a6 b7a6 d5c6,2573,pawnEndgame
0FEKi,5rk1/8/R4pK1/5P2/8/8/8/8 b - - 8 66,g8h8 a6f6 f8g8 g6h6,2573,defensiveMove rookEndgame
0I1ow,4r1k1/6b1/3p2P1/4PR1p/1p5P/4R1QP/r5BK/2q5 b - - 0 35,g7e5 e3e5 e8e5 g3b3 d6d5 f5e5 c1f4 b3g3 f4g3 h2g3,2573,deflection exposedKing fork pin
5CFck,8/p7/5K1k/np6/4B1P1/8/1p6/8 b - - 1 49,a5c4 e4g6 b5b4 g4g5,2573,mateIn2
0THsN,7k/ppNq4/3pNpp1/4n3/P1n1P1P1/5P2/1PP1Q3/2K5 w - - 1 28,f3f4 d7a4 c1b1 e5f3 e2f3 c4d2 b1c1 d2f3,2574,attraction fork
0gDMj,8/3R4/3b4/3kB3/1p1Pp2p/2r5/8/6K1 b - - 3 38,b4b3 d7d6 d5c4 d6c6 c4b4 e5d6 b4a4 c6c3,2575,deflection
4Sf5z,r5nr/6kp/bBp2pp1/4p3/4P3/2q1NK2/5PPP/1R1Q3R b - - 3 21,g8h6 b1b3 c3b3 d1b3,2575,trappedPiece
0MmfL,3rr3/pbp1q1kp/1p4p1/4b3/2Q5/8/PBB2PPP/4RRK1 b - - 2 26,e7g5 b2e5 e8e5 c4c7 g7h6 c7b7 e5e1 f1e1,2576,fork
0X9aq,1k3r2/1p4p1/P6p/8/4n3/3B3Q/5qPP/R6K w - - 1 30,a6a7 f2a7 a1a7 e4f2 h1g1 f2h3 g2h3 b8a7,2576,fork
0vHLT,3kr3/1p2r1P1/pP1Q4/3Pp3/8/6Bp/5P1K/5q2 b - - 2 44,e7d7 d6b8 d8e7 g3h4 e7f7 b8e8 f7g7 e8d7,2576,exposedKing
1KXEx,2R5/p2r1k2/1p2rq2/8/1p4QP/4P1P1/P4PK1/8 b - - 10 45,d7d2 g4g8 f7e7 g8e8 e7d6 e8d8 f6d8 c8d8 d6e7 d8d2,2576,skewer
2QpID,1r5k/p5p1/5N1p/4p3/2Q4P/K1PP1p2/P1R5/3q4 w - - 6 45,f6d7 d1c2 d7b8 c2c1 a3b3 c1b1 b3a4 b1b8 c4f7 b8a8,2576,skewer
02cCF,8/5pk1/1PK5/R5pp/8/8/8/1r6 b - - 1 40,b1c1 a5c5 c1e1 b6b7 e1e6 c6b5 e6e8 c5c8,2577,advancedPawn defensiveMove rookEndgame
0Kd5m,4rrk1/pp4pp/1np2p2/6R1/3qN3/3B3Q/PPP3PP/4R2K b - - 0 19,f6g5 e4f6 d4f6 h3h7 g8f7 h7h5 g7g6 h5h7 f6g7 e1f1 f7e6 h7g7,2577,deflection kingsideAttack pin
10ngI,2r3k1/1p2qpp1/2n1r2P/8/1p1pNQ2/P2P4/3K1P2/5R1R b - - 0 28,b4a3 h6g7 e7b4 d2e2 b4b2 e2f3 c6e5 f3g2 b2b5 h1h8 g8g7 h8c8,2577,skewer
0AW6o,8/1p2r1k1/1R6/p4Rp1/K7/P1P4P/1P2rp2/8 w - - 2 37,b6f6 e2e4 b2b4 e4f4 f5f4 g5f4 f6f4 e7f7 f4f2 f7f2,2578,pin rookEndgame
0Mc5l,r3r1k1/bpp3pp/6p1/p2qNn2/P2P4/1PP4P/2Q2PP1/R1B2RK1 w - - 1 20,c1e3 e8e5 d4e5 f5h4 f2f4 a7e3,2578,kingsideAttack
0ND1s,8/R2Qbr2/5p2/2q1kp2/2B1p3/5p2/1PP2P1P/7K w - - 5 39,d7e6 e5f4 e6f7 c5f2 f7g7 f2e1 g7g1 e1g1 h1g1 e7c5 g1f1 c5a7,2578,attraction fork
0G4py,8/6p1/3k1p1p/pp1Pp3/4P1PP/1P1K4/1P6/8 b - - 2 36,d6c5 b3b4 a5b4 h4h5 c5d6 d3c2,2579,defensiveMove pawnEndgame
16h41,r7/1b3pkp/p3p3/1p2P3/1bp1P1Q1/4q1P1/P1P3BP/5R1K b - - 2 21,g7f8 g4e6 f8g8 f1f7 a8f8 f7f3,2579,discoveredAttack
0REfs,5R2/8/3r2p1/4pkp1/8/5P2/5PKP/8 b - - 45 67,d6f6 f8f6 f5f6 g2h3 g5g4 f3g4,2582,rookEndgame
0k7dV,1r2q1k1/p4pBp/3p2p1/Q1p5/4Pnb1/P7/R2N1PPP/4K2R w K - 1 24,g7h6 b8b1 d2b1 e8e4 e1d2 e4e2 d2c3 f4d5 c3b3 c5c4,2584,deflection
01rCa,5r1k/b1q1R1p1/p4rnp/2P2N2/1P4Q1/7R/P4PPP/6K1 b - - 7 28,c7d8 f5h6 d8e7 h6f5 h8g8 f5e7,2585,discoveredAttack kingsideAttack
06gR1,8/8/5pp1/1k1K4/7p/8/6PP/8 b - - 1 38,b5b4 d5e6 f6f5 e6f6 f5f4 h2h3,2585,defensiveMove pawnEndgame
0fs1z,5rB1/7k/2P3pP/3pB1P1/2nP4/1b6/rb6/1K2RR2 b - - 3 35,h7g8 h6h7 g8h7 f1f7 f8f7 e1h1 h7g8 h1h8,2586,attraction exposedKing
16v61,r4r1k/pp2Nppp/2p2n2/q3nQ2/7R/1B2P3/PP3PPP/5RK1 b - - 7 20,a8e8 b3c2 e8e7 h4h7 h8g8 h7g7 g8g7 f5g5 e5g6 g5a5,2587,attraction
04rvf,8/2p5/1p1p4/8/p1PPk3/2P5/P3K3/8 w - - 0 47,a2a3 d6d5 c4d5 e4d5 e2d3 b6b5 d3e3 d5c4,2588,pawnEndgame
13aYW,1R6/3b2kq/2P1p2r/2PpPp2/3N1Pp1/P1Q3P1/8/6K1 w - - 3 38,d4e6 d7e6 b8b7 e6f7 g1f2 h6h1 e5e6 g7g6,2588,hangingPiece
04lyO,8/8/4k3/1pp2p2/p1P2P1p/P2K3P/1P6/8 b - - 0 46,b5c4 d3c4 e6d6 b2b3 a4b3 c4b3,2589,pawnEndgame
0RANK,2r2rk1/p1p1q1bp/1p4p1/3b4/3PN3/1P2P3/P1Q1B1PP/2R1R1K1 w - - 1 20,e4c3 e7e3 g1h1 d5g2 h1g2 f8f2 g2h1 e3f4 e2c4 g8h8 c2f2 f4f2,2589,attraction kingsideAttack
0gWNO,7k/8/Bp1P4/p7/2P5/P5p1/r7/6K1 b - - 0 45,a2a3 a6b7 a3a1 g1g2 h8g7 d6d7 a1d1 b7d5 g7f6 d7d8q,2589,promotion
0FcdM,5k2/R5p1/p6p/4P3/4PK1P/1p6/r5P1/8 w - - 0 37,f4f5 a2a5 f5e6 f8g8,2590,defensiveMove rookEndgame
0O33r,rn1q1r1k/pp3p1p/5p2/7Q/3p4/3B2bP/PPP2PP1/R5K1 b - - 3 17,g3f2 g1f2 f6f5 d3f5 h8g7 h5h7 g7f6 h7h6,2590,hangingPiece kingsideAttack
10abZ,r4rk1/5ppp/1pp1bn2/6N1/3p4/2P1R3/PP3PPP/RN4K1 w - - 0 16,g5e6 d4e3 e6f8 a8a2 a1a2 e3e2 b1d2 e2e1q,2590,promotion
4zoQl,rn1q1rk1/pbp2ppp/1p2pn1B/8/2PP4/3BP3/P2N1P1P/R2QK1R1 b Q - 3 12,f6e8 g1g7 e8g7 d1g4 d8f6 h6g5 f6g6 d3g6,2590,trappedPiece
0E5S0,r1b2rk1/pp3ppp/4pb1q/2p1n3/4N3/4PNRB/PP2Q2P/2K3R1 b - - 8 17,c8d7 e4f6 h6f6 g3g7 g8h8 f3e5 f6e5 e2d3 e5g7 g1g7 h8g7 d3d7,2591,kingsideAttack pin
0qZgL,r6r/pQ3bpp/2pk1n2/4P3/8/3B3P/q1P1K1P1/5R2 b - - 0 25,d6e5 b7c7 e5e6 d3f5 e6d5 c7f7 d5d6 f7a2,2591,deflection skewer
0qr6G,3rr1k1/1pq2pPp/p1bb4/5QP1/P2p4/2N5/1PP3BP/R4RK1 w - - 0 25,c3d5 d6h2 g1h1 d8d5 g2d5 e8e5,2591,kingsideAttack
0ftIM,8/2r4k/R1p4p/3p2pK/3P1p2/2P2P2/5P2/8 b - - 3 42,c6c5 a6h6 h7g8 h6d6 c5d4 c3d4,2592,rookEndgame
08J9l,8/1R6/8/k7/1R6/3K2P1/4rr2/8 w - - 4 58,d3c4 e2e4 c4c5 f2c2 c5d5 e4b4,2593,deflection rookEndgame
3n04t,rnb2rk1/pp3pbp/6p1/2nN2N1/2PpqP2/8/PP2B1PP/R1BQK2R b KQ - 5 12,e4g2 d5e7 g8h8 e2f3 g2g5 f4g5,2593,trappedPiece
0CUEj,7k/1b4p1/3BKp1p/5B1P/5PP1/8/8/2b5 b - - 24 62,b7c8 e6f7 c8b7 f5e6 b7e4 d6f8,2594,defensiveMove
0T8cs,8/1p6/p2Pk1K1/n1P2p2/7P/8/8/8 b - - 1 45,a5b3 h4h5 f5f4 h5h6 f4f3 h6h7 f3f2 h7h8q f2f1q h8e8 e6d5 d6d7,2595,advancedPawn promotion
0XGnb,r4k2/1p2p1q1/1Q5R/3P2p1/2P2pB1/1P3P1P/r5PK/8 w - - 15 41,h6g6 a2g2 h2g2 a8a2 g2h1 a2a1,2595,attraction
0S8ya,R7/8/1P5k/2K5/6p1/8/8/1r6 b - - 0 53,g4g3 a8a3 h6g5 a3g3,2596,rookEndgame
0U52w,1r3q2/7k/pp6/2pnp3/P1Np4/1P1P4/2PQ3P/4R1K1 w - - 0 28,e1e5 f8f3 d2g5 b8g8 g5g8 h7g8,2596,pin
08nBb,8/p7/2p5/P7/3P4/3K4/8/2k5 b - - 1 48,c1b2 d3c4 a7a6 d4d5 c6d5 c4d5,2597,pawnEndgame
0Uio3,N2k2r1/pp2b2p/3p1q1p/4n3/3pP3/N7/PPP1QPPP/R4RK1 w - - 6 15,e2b5 e5f3 g1h1 g8g2,2599,kingsideAttack pin
0sgmJ,6k1/1p3r2/p2bq2p/3pp1RN/8/3P1r2/PP1Q1P1P/6RK b - - 0 25,h6g5 d2g5 g8f8 g5d8 e6e8 d8d6 e8e7 d6b8,2599,exposedKing
1te6m,r5k1/pppqrpp1/7p/2R5/5n2/2PP3b/PPBN1PP1/R1BQ2K1 w - - 0 18,d2f3 d7g4 f3h4 f4e2 g1h2 g4h4,2600,kingsideAttack
28Vl6,6k1/pp2qpp1/4p2P/3pP2P/3bnPQ1/4r3/8/4B1RK b - - 1 29,g7g5 h5g6 f7f5 h6h7 g8g7 h7h8q,2600,promotion
3uViG,r4r2/ppp2ppk/2q2bn1/8/2B5/4P1R1/PPQ2P1P/2K3R1 b - - 1 20,b7b5 g3h3 h7g8 c4f7 g8f7 c2c6,2600,discoveredAttack
Gpnsr,r4rk1/pp4pp/4P3/2B1n3/8/2NB2nP/Pq4PR/2RQ2K1 w - - 1 20,c5f8 b2b6 f8c5 b6c5,2600,mateIn2
0rACI,8/p7/5p2/1Q6/1P2pk2/P4p2/2q5/6RK w - - 10 47,b5c5 c2c5 b4c5 e4e3 c5c6 e3e2 c6c7 f3f2,2601,advancedPawn
1A9BV,1k1r4/1pq3pp/1p3p2/2p1p1P1/2Qn4/BP5B/P1P2P1P/5RK1 w - - 2 27,g5f6 d4f3 g1g2 e5e4 c4e4 c7h2 g2f3 h2h3 f3e2 h3h5,2601,deflection fork
1ViM5,8/4NR2/3pN1pk/3P2R1/4P3/8/3r2n1/r5K1 w - - 2 38,g1h2 g2h4 h2g3 d2g2,2601,discoveredAttack
0Z4MG,6k1/6p1/p6p/1q6/1P2QK2/7P/6P1/8 b - - 6 55,g8f7 e4f5 b5f5 f4f5 g7g6 f5e5 f7e7 h3h4,2602,defensiveMove
Naor3,rqb3k1/pp3ppp/2nrp3/4N3/Q7/5B2/PP3PPP/R3R1K1 b - - 3 18,b7b5 a4f4 c6e5 f4e5 d6b6 f3a8,2602,trappedPiece
0fsRI,1k3b1r/pp4p1/1np2qp1/3p4/3Pp1B1/1Q5P/PPP3P1/2K2R1R b - - 5 23,f6d4 b3g3 b8a8 g3h4 a7a6 h4h8,2603,pin
2SmMy,r5k1/5p2/6b1/3P3P/p5Q1/8/q4rP1/3R2KR b - - 1 35,a8e8 h5g6 a2c2 g6f7 g8f7 g4h5,2603,attraction
10yKL,8/8/2p5/1pR2ppp/1Bp5/3bkPK1/6PP/8 w - - 2 38,c5c6 f5f4 g3h3 d3f5 g2g4 h5g4 f3g4 f5d3 h3g2 d3e4 g2f1 e4c6,2604,fork
0QApe,2r1r1k1/1b3pp1/pq2p2p/3n4/1P2N3/1Q2PB2/1P3PPP/2RR2K1 b - - 0 23,b6b4 b3b4 d5b4 e4d6 b7f3 d6e8 c8e8 g2f3,2606,fork
0lGPK,1r2r3/p4pk1/6p1/4pbQp/3p2PR/7P/Pq3P2/2R2BK1 b - - 0 24,h5g4 c1c6 e8e6 c6e6 f5e6 g5e5 f7f6 e5e6,2606,deflection
2g8RH,2kr1r2/p1p3p1/1p1P1qnp/1B2pb2/8/1P5P/PB3QP1/3R3K b - - 0 24,f6h4 b5a6 c8b8 d6c7 b8c7 b2e5 g6e5 d1c1,2606,attraction
8Tm2m,2r4R/1p2P1pk/p5bp/8/1P4P1/3Q3P/P1r5/1K6 b - - 2 37,h7h8 d3g6 c2c1 b1b2 c1e1 g6f7 e1e2 b2b3,2606,hangingPiece
14F1d,8/5kp1/2r2p1p/1p6/7P/1P3KP1/2P1R3/8 b - - 10 54,c6e6 e2e6 f7e6 h4h5,2607,rookEndgame
1Bids,k3r3/pp2P1pp/1bbQ4/1q6/3p4/8/P4RPP/2R4K b - - 1 31,d4d3 f2f8 a7a5 d6c6 b7c6 f8e8,2607,pin
6jK3I,r7/4kq2/2p2p1R/ppPp2r1/5Q2/8/PP1KNP2/n7 b - - 7 34,f7g7 h6h7 g7h7 f4c7 e7f8 c7h7,2607,skewer
eavMf,r2qrk2/1bp4R/ppn1p1P1/3P4/1PP2Q2/P3P3/5P2/b3K3 b - - 1 24,d8f6 h7h8 f8g7 f4h6,2607,mateIn2
07qNg,2r3k1/4Bp2/1R3Pp1/8/1Pr2P1p/P3p3/8/1R4K1 w - - 0 36,b1e1 c4c1 g1f1 c1e1 f1e1 h4h3,2608,exposedKing pin
2Wzzk,r2q1rk1/ppp1np1p/6p1/6B1/4N3/1P4P1/P4PBP/Q4bK1 b - - 0 17,f1g2 e4f6 g8h8 f6g4 f7f6 g5f6 f8f6 a1f6 h8g8 g4h6,2608,discoveredAttack kingsideAttack
2ieYw,6k1/1p3ppp/p5r1/P1N5/QP1p4/4KP1P/1q6/3R4 w - - 0 38,e3e4 b2e2 e4d5 e2f3 d5d4 f3d1 a4d1 g6d6 d4e5 d6d1,2608,skewer
JLheB,6k1/1R3pp1/2nrp3/3p2Np/2rP3P/8/5PP1/1R4K1 b - - 1 27,f7f6 g5f7 d6d8 f7d8,2608,trappedPiece
Vd8FC,2rq2k1/4b2p/p3pB2/3pNr2/2p2PQ1/2p3nP/PPb3P1/R5K1 b - - 1 23,f5g5 g4e6 g8f8 e6f7,2608,mateIn2
1LUUX,5r1k/p5pp/3Q2n1/4p3/4P1bq/2PPBBN1/PP3K1P/5R2 w - - 1 22,f2g2 g4h3 g2g1 h3f1 g1f1 f8f3,2609,attraction skewer
3SM2u,2k3r1/p1pnR3/Pp6/3N3p/2pP4/2P4K/7P/8 w - - 6 36,e7d7 c8d7 d5f6 d7e6 f6g8 b6b5 d4d5 e6f7,2609,hangingPiece
40uzh,1brr3k/1p2q1pb/4p2p/pBB1Pp2/Pn6/1Q1N1P2/1P4PP/2RR2K1 b - - 2 28,d8d3 c5e7 c8c1 b5d3 c1d1 b3d1,2609,hangingPiece
070A2,8/5p2/R5p1/P6p/5PkP/6P1/6K1/r7 w - - 6 54,a6a8 a1a2 g2f1 g4g3 a8a7 a2f2 f1e1 f2f4,2610,deflection rookEndgame
09Jue,r1bqk3/pp2b2Q/2p2rn1/6B1/2pP4/8/PPP2PPP/R3R1K1 b q - 2 18,d8d4 h7g8 g6f8 e1e7 e8e7 g8g7,2610,attraction deflection exposedKing pin
0kHmp,3R1bk1/p7/4pBp1/2p1P2p/1p6/2p5/P4PPP/6K1 w - - 0 32,d8d3 c5c4 d3d8 b4b3 a2b3 c4b3 d8b8 b3b2,2610,advancedPawn
2cavK,6rr/2qb1k1p/p4np1/6Q1/2p2p2/2N5/PPP3P1/2KRR3 b - - 3 26,h7h6 e1e7 f7e7 c3d5 e7d8 g5f6,2610,attraction deflection
2oYFA,6rk/pp6/2pn1q1p/8/4n3/2P1B3/PPQ2PBP/5RK1 w - - 2 32,g1h1 f6g6 g2h3 e4g3 h2g3 g6c2,2610,discoveredAttack
mY0lg,4r2k/2p3pB/5p2/1p1P3Q/2n5/4q3/r4RPP/5RK1 b - - 3 29,a2f2 h7e4 e3h6 h5e8,2610,mateIn2
020IV,8/4kp1p/p7/1p1K2p1/2pP2P1/2P4P/P7/8 b - - 1 32,e7f6 a2a3 a6a5 d5c5,2611,pawnEndgame
026Tf,8/8/1p2k1pp/p2p4/3K1PPP/1PP5/8/8 b - - 0 37,e6d6 c3c4 d5c4 d4c4,2611,pawnEndgame
0sYy8,8/8/P1p5/1nPpK3/3P2k1/5p2/8/4N3 w - - 0 62,e1f3 g4f3 e5e6 b5c7 e6d7 c7a6,2611,hangingPiece
1VIm4,2r2rk1/1pqbppbp/p5p1/4P1Bn/8/1NN4P/PPP1Q1P1/2KR3R w - - 1 16,g5e7 d7b5 c3b5 c7e7,2611,discoveredAttack
2jhGa,r1b2rk1/1p2q2p/p1np2p1/5p2/5QP1/2P5/PP1NBPP1/R3K2R w KQ - 0 17,e1c1 e7e2 d1e1 c6e5 f4h6 e5d3 c1b1 e2e1 h1e1 d3e1,2611,hangingPiece
00sJ9,r3r1k1/p4ppp/2p2n2/1p6/3P1qb1/2NQR3/PPB2PP1/R1B3K1 w - - 5 18,e3g3 e8e1 g1h2 e1c1 a1c1 f4h6 h2g1 h6c1,2612,attraction fork
062TF,r4n1r/6R1/2k1Pp1p/1bPp1P2/1Q1P3p/5N1q/1P3K2/2R5 b - - 0 38,h3f5 g7b7 f5d3 b7b6 c6c7 b6b5,2612,deflection
0y6vC,8/2k2p2/p3p1pp/1pK1P3/1P4PP/P7/8/8 b - - 0 39,h6h5 g4g5 c7d7 c5b6 f7f6 g5f6 g6g5 h4g5 h5h4 g5g6,2612,pawnEndgame
1GPLL,8/r2k3p/1Rp5/KPPp1pp1/3Pp3/6P1/5P1P/8 w - - 1 41,b6a6 a7a6 b5a6 d7c7 a6a7 c7b7 a7a8q b7a8 a5b6 f5f4 b6c6 e4e3 f2e3 f4f3,2612,rookEndgame
4XbaW,6k1/1p4p1/1R2pr1p/3p3P/2pP2Pq/r1N2P1N/P1Q3K1/7R w - - 0 28,h1b1 f6f3 g2f3 a3c3 c2c3 h4h3 f3f4 h3c3,2612,skewer
02MZc,8/2p5/p2k1p2/2p1p1p1/1PP1P1P1/P3KP2/8/8 w - - 0 40,e3d3 c5b4 a3b4 d6c6 d3c3 c6b6 b4b5 a6b5,2613,pawnEndgame
1Ij9t,8/8/p7/1p1p1k2/1P1Pp1pP/1PP4P/5K2/8 w - - 0 35,f2g3 e4e3 h3g4 f5e4 g4g5 e4d3 g5g6 e3e2 g3f2 d3d2 g6g7 e2e1q,2613,promotion
1ZTQ4,8/8/4pp2/2k5/3pK1P1/2p2P2/3R4/8 w - - 0 48,d2c2 c5c4 c2g2 f6f5 g4f5 e6f5 e4f5 d4d3,2613,rookEndgame
3dbWC,8/8/8/4p1pk/R2pP2P/P7/1n3PP1/6K1 w - - 0 55,a4d4 e5d4 g1f1 g5h4 f1e2 h5g4,2613,hangingPiece
0VSvx,5k2/8/P4r2/1K6/1PP3r1/8/6p1/6R1 b - - 0 46,f6f1 a6a7 g4g5 b5a4 f8g7 a7a8q,2614,advancedPawn defensiveMove promotion rookEndgame
1F70f,r5r1/p2Q2p1/2pBp1k1/3qPp1p/5P1P/5R2/P5P1/6K1 b - - 1 24,d5d1 g1h2 g6h6 f3g3 g7g6 d6f8 a8f8 d7d1,2614,discoveredAttack
2Fl8A,2rr2k1/pp5p/1q2R1pB/5pQ1/1n6/1P1p1P2/P4P1P/1K1R4 b - - 0 23,b6d4 e6g6 h7g6 g5g6 g8h8 g6h5,2614,kingsideAttack
0CavA,8/8/P1n5/8/3p1n2/3Nk3/2K5/8 w - - 0 63,d3f4 e3f4 c2d3 f4e5 d3c4 c6a7,2615,defensiveMove
1lgRq,7k/6r1/p2p1Q2/8/NpB1P3/1K2q2p/PP6/8 w - - 2 39,b3b4 a6a5 b4a5 e3g5,2615,attraction
0dl8a,8/4r3/pk2Pq1p/2p2P2/1P1p4/2P1Q3/P7/4R2K w - - 0 38,c3d4 f6h4 h1g1 e7g7 g1f1 c5d4,2616,exposedKing
1w6Cs,8/5B2/1k3p2/2p1p2P/1pK1Pnb1/1P6/P2N1P2/8 w - - 1 34,f2f3 g4c8 a2a3 c8a6,2616,mateIn2
3YGTq,8/1p6/p1pp2k1/6PP/1P1P1KB1/2r1p3/8/8 b - - 0 47,g6g7 h5h6 g7f7 g4e6 f7e6 h6h7 e6d7 h7h8q,2616,promotion
Gqup8,Q1b1k2r/p2q1ppp/8/2p5/5n2/P3P3/1P3PPP/R3K2R w KQk - 0 17,e3f4 e8g8 e1g1 c8b7 a8a7 d7c6 f2f3 f8a8 a7a8 b7a8,2616,trappedPiece
JuhHs,8/5p2/7p/N2k4/8/p3P1KP/5PP1/8 w - - 0 44,g3f4 a3a2 a5b3 d5c4 b3a1 c4c3 f4e4 f7f5 e4f5 c3b2 e3e4 b2a1,2616,trappedPiece
02YEp,r1b5/7p/pp4pk/2qpQn1r/8/PBN2P1P/1PP3P1/3RR2K w - - 3 24,e5d5 f5g3 h1h2 h5h3 g2h3 c5f2,2617,kingsideAttack
0aSuq,6rk/5prp/5R1Q/p3p3/2pqb3/6N1/1PP3PP/5R1K w - - 0 32,f6f7 g7f7 f1f7 d4d1 f7f1 d1f1 g3f1 g8g2 f1d2 g2g6 d2e4 g6h6,2617,discoveredAttack
0kzBy,3r4/p1p2pk1/1p3qp1/8/2P3n1/1P1QPNP1/P4PK1/7R w - - 4 24,d3e4 g4f2 g2f2 d8d2 f2f1 d2d1 f1g2 f6b2,2617,attraction pin
7ZCzu,2r2rk1/5p1p/p3p1p1/2Pn2P1/3PQ3/5Rq1/P3B3/2K4R b - - 3 26,g3g2 e4h4 h7h5 f3f2 g2f2 h4f2,2617,trappedPiece
2iUHl,4Q3/1pp5/pk1p4/4p3/2Pn3P/3P4/PP1K1r2/8 w - - 3 41,d2c3 f2c2 c3b4 c2b2 b4a3 b2b1,2618,deflection
0vyKQ,5rk1/p4p2/1p1qp2p/2n3P1/2P3Q1/2B2N2/PP4P1/7K b - - 0 27,d6d1 h1h2 d1c2 g5h6 c2g6 g4g6 f7g6 f3g5,2619,defensiveMove discoveredAttack
1EuxB,r2q1r2/pp3ppk/6np/2p5/3p1R2/1B5P/PPQ2PP1/3R2K1 b - - 1 21,f7f6 c2f5 d8c8 b3e6 c8e6 f5e6,2619,pin
1hh2e,8/6R1/3KP3/8/5rp1/4k3/8/8 b - - 0 62,e3f3 g7f7 g4g3 d6e5 f4f7 e6f7 g3g2 f7f8q,2619,promotion rookEndgame
2YG7f,r5k1/r2q1pp1/b1pN3p/2Pp3P/1p1P2P1/1P4K1/3Q1P2/R3R3 b - - 1 29,a6c8 e1e8 d7e8 a1a7,2619,deflection
LwIJL,2rr2k1/5pp1/p1n1b2p/1p1qPp2/Q2P4/P1B2N2/1P3PPP/3RR1K1 w - - 0 22,a4a6 c8b8 d1c1 e6c8 a6c6 d5c6,2619,trappedPiece
0grjo,6rk/pp3P1n/2p4R/3pP3/3P4/1P3n2/P3b2P/R6K b - - 0 35,g8f8 e5e6 h8g7 e6e7 g7h6 e7e8q,2620,advancedPawn promotion
0s3O9,8/8/p1p2kp1/2P1p2p/PP2K3/5P2/7P/8 b - - 0 36,f6e6 h2h4 g6g5 h4g5 h5h4 e4e3,2620,defensiveMove pawnEndgame
0xIi3,8/8/4kp1p/3p4/3K1P2/4P3/7P/8 b - - 2 43,h6h5 d4c5 e6f5 c5d5 f5g4 d5e6,2620,pawnEndgame
1K2Nm,3n4/2p2k2/4pb2/3P2p1/B3Rp2/2P2P1r/P2B3q/3QRK2 w - - 0 38,d5e6 d8e6 d2e3 h2h1 f1e2 h1f3 e2d3 e6c5,2620,exposedKing fork pin
0PcEZ,r4rk1/p1p4p/3qp1p1/3nb3/2B5/4P3/PP3PPP/R1BQK2R w KQ - 0 16,d1g4 e5b2 c4d5 b2c3 c1d2 c3d2,2621,fork
0tsAy,r1q1r2k/p3bQpR/8/2p1pbP1/5P2/4B3/PPP2K2/3R4 b - - 0 28,h8h7 d1h1 f5h3 f4f5 c8f5 f7f5,2621,pin
13lGl,6k1/PbN1rpp1/3p2q1/3P4/2pB3p/3n1P2/3Q2PP/1R4K1 b - - 4 30,h4h3 c7e6 f7e6 b1b7 e7b7 a7a8q b7b8 a8b8,2621,advancedPawn fork promotion
1V4cJ,r3r1k1/p2n1pp1/3q3p/1pp1N3/2pP4/2n2QBP/P4PP1/R3R1K1 b - - 1 20,c5d4 f3f7 g8h7 f7f5,2621,kingsideAttack
3pyyY,r4rk1/pp3pp1/2b1p3/8/3q1B2/P1P3QP/1K3P2/6RR b - - 0 23,d4f6 f4e5 f6g6 g3h2 c6h1 g1g6 f7g6 h2h1,2621,discoveredAttack
JYeDV,Qnr5/p2k1ppp/qp2p3/4P3/3P4/P1P5/2P2PPP/R4RK1 w - - 1 18,d4d5 d7e8 d5e6 b8c6 a8c8 a6c8,2621,trappedPiece
0CXAn,8/6p1/8/1p1pkP1p/6P1/5K1P/2P5/8 w - - 0 42,f3e3 h5g4 h3g4 b5b4 e3d3 e5f4 d3d4 f4g4 f5f6 g7f6,2622,pawnEndgame
2VjAQ,r3r1k1/pp1q1ppp/2p1b3/4R3/P4Q2/3B4/1PP3PP/4R2K b - - 5 22,e6d5 f4f5 e8e5 f5h7 g8f8 h7h8 f8e7 e1e5,2622,kingsideAttack
08hpi,4qr2/6p1/5bk1/2pQp1p1/2P1P1R1/5B1R/P5K1/1r6 b - - 11 38,e8a8 g4g5 f6g5 f3h5 g6h7 h5e8 g5h6 d5a8,2623,discoveredAttack
